gt,user1,user2,user3,user4,user5,user6,user7,user8,user9,user10,user11,user12,user13,user14,user15,user16,user17,user18,user19,user20,user21,user22,user23,user24,user25,user26,user27,user28,user29,user30,user31,user32,user33,user34,user35,user36,user37,user38,user39,user40,user41,user42,user43,user44,user45,user46,user47,user48,user49,user50,user51,user52,user53,user54,user55,user56,user57,user58,user59,user60,user61,user62,user63,user64,user65,user66,user67,user68,user69,user70,user71,user72,user73,user74,user75,user76,user77,user78,user79,user80,user81,user82,user83,user84,user85,user86,user87,user88,user89,user90,user91,user92,user93,user94,user95,user96,user97,user98,user99,user100
28.68358807,28.36280886,27.74611615,30.08302474,30.01006225,30.23940796,28.87207039,31.3684723,31.99082883,28.31189197,33.26754699,31.4729835,26.81703606,35.46157301,36.50458387,29.69094414,25.40201315,27.26253246,28.208662,32.34166323,32.41525833,24.0120673,26.78949364,31.57825071,19.48708735,21.02942252,20.61705507,21.65636857,17.48426144,17.20162055,17.27824942,18.30113949,20.95856642,20.51300312,25.70708446,24.4339669,18.68892234,21.12945659,24.47334474,20.39410176,22.14158674,19.02055004,21.1446482,25.17270085,20.07394186,20.64362737,15.19417035,22.41805871,25.03425238,17.57383541,27.67193875,21.31504877,22.15382007,17.70365235,18.0018736,17.76677202,12.23099924,21.10959508,24.90659442,19.99902379,20.63348916,12.68943888,26.34631792,25.76762103,21.36723455,23.78468466,15.31315154,21.63120635,19.02383459,10.40388409,22.59190517,42.96357306,39.92554013,19.39036712,32.13341968,16.44492076,11.49671923,41.1662342,46.1847738,36.51722814,11.09312982,29.23520897,32.67344667,18.04109365,27.79976191,46.52043491,45.57437151,37.39293888,15.78341485,45.11171837,45.26440221,20.38564372,47.72000959,39.49649514,19.522223,12.75023244,18.13178208,22.40075425,43.72225864,34.52048663,21.87485895
35.16972867,36.12546794,35.38715411,34.98092672,33.11374781,36.41418737,34.79135104,43.98504934,29.2647977,36.65280786,33.38696646,32.13429163,34.41497971,33.02377787,34.58197944,33.50369822,34.81515573,30.94953158,34.9360979,36.49739993,37.11933757,30.63891565,29.22097007,20.53200474,25.60351845,27.1578071,26.0340454,30.24764613,25.76990705,27.75617188,25.83388476,27.83428687,31.39150463,29.79869329,33.66180896,33.7211194,30.63650771,25.76197695,29.6443092,28.12816867,29.04067394,24.10138255,26.8475846,29.32319976,28.59595815,26.46925188,32.02810057,31.40336362,23.45663287,28.87802158,22.08482059,28.11363504,27.84166287,24.04648894,26.43628716,35.35028202,24.7048911,25.69378044,28.86468996,33.76799065,19.31105418,24.04657358,24.43425613,22.87153158,26.084425,31.54684035,27.37966669,26.2192884,28.28799348,21.33152505,23.25054967,17.70913638,45.1923919,46.99202337,31.15352109,47.10183948,40.02080297,19.5426742,34.86891525,39.26508842,35.26416877,44.71089342,47.39379734,36.3950614,24.52835133,33.98719977,40.96750141,35.11471805,25.90891014,41.76352615,30.82648999,17.73389931,22.13406367,20.8973086,26.02859386,29.50646314,14.98701151,38.18368828,49.15901344,27.5811829,28.70562781
21.67331765,20.25978967,22.25252398,21.78993118,21.79892893,21.86613787,22.80956447,20.20940358,21.14290539,21.79015804,21.92705836,23.73138881,21.3103771,18.16367526,16.44965518,24.4168341,21.76826083,22.91517755,21.76887479,22.08095542,22.24897945,14.379175,10.65726029,7.636012574,12.86383724,14.09214708,12.5039941,12.48238911,13.47017813,11.35823417,20.80631238,13.96908388,6.958043183,12.94530958,13.75159695,14.89086328,11.54789203,12.81051998,21.00091134,16.49766023,16.61603652,11.59599008,9.696287126,16.08147538,17.63005024,12.49092927,4.197511564,5.011283166,15.77774411,6.548356618,13.87594853,14.75111204,15.8279736,14.04982602,18.40081158,13.83801682,15.15931249,13.45124571,16.11303092,18.05653705,10.30844021,6.737015714,9.886627754,8.092998754,13.97333952,11.44354904,16.08957612,10.60709941,12.87271261,14.40834786,10.69553793,19.88435362,34.15828009,21.14026771,48.965135,40.59258406,38.85153405,18.77132897,42.32530071,32.05277978,46.70420194,19.3328834,35.32858299,12.77213198,19.13403062,28.37048564,10.11847478,24.75010189,48.00785621,33.78592367,47.2139852,21.14973969,32.21790251,28.87421434,12.75779442,36.64064585,30.65047459,28.70206009,13.80423939,25.55803338,43.77826351
27.32580093,30.04276958,26.60788463,27.1052648,23.4598302,29.13240507,28.07204281,27.34075293,28.6057877,26.98458413,26.12935591,24.77259477,28.40453154,32.80440446,20.22483515,25.18402656,23.29478391,31.39810389,27.39643868,27.18953329,37.23441739,22.04175873,20.69854022,20.85640414,17.26329728,21.63556953,19.37414483,21.41877968,27.07637321,18.44917691,25.96535675,18.77256007,18.14096569,20.80511756,27.12516861,21.09372996,13.76886652,17.82832697,12.73158394,18.69949373,20.7224591,22.51055131,18.68657612,24.11158134,23.11112042,18.33956839,27.84061342,21.57905542,22.48621574,16.65481787,16.77888715,20.59981763,19.73486827,11.80851759,19.11923697,21.35328467,23.82638046,19.28063329,22.38877933,19.45370938,24.48089943,17.2986701,15.73992997,24.12744524,22.7880268,27.40883944,19.19913295,26.14965359,25.2738035,17.21928194,16.00180546,43.21694547,47.12465696,36.25956991,27.23847854,22.53457159,23.03529133,22.64092167,11.17728713,18.27214998,49.29717124,18.61586645,34.94330433,47.68294275,29.48106358,46.95071825,35.0290666,14.22509042,26.81742569,41.64555345,31.28836219,42.30045484,31.72414097,17.60340021,23.57295585,11.24577352,18.28500198,49.47058007,37.17131998,45.62519878,24.66353743
38.14227506,41.14724946,36.75770243,36.94130107,38.29205659,40.54287298,37.63227389,31.4596924,38.38506422,38.81537787,36.6458351,33.03941854,40.64402119,33.8217165,35.19185288,38.09693934,42.82168316,33.76653149,39.35250935,43.94301697,33.9584585,33.77665067,39.92747669,35.36711531,28.85780845,32.08726591,28.35831612,25.62475007,22.32422251,29.8327259,30.50568913,33.20760667,24.61671727,31.17490261,33.83010865,25.08344947,32.87793779,29.02849456,34.64077016,33.52699775,35.4110949,28.81681981,29.12449565,21.3686273,23.8470511,29.53982778,22.37027051,26.79469739,27.73591186,23.83932091,30.50037786,32.38309678,31.69434679,26.11050128,33.85641624,29.86932256,30.46127161,30.27497414,31.42202332,27.77992607,27.04520535,30.46594039,20.50573087,39.49612317,32.83331151,33.13556993,34.49288992,20.84293202,35.47701007,27.18355848,25.79713287,33.75343031,11.28266943,40.50036822,17.51550441,13.58788534,38.75559773,36.97998819,24.93247511,23.79638801,46.62415984,42.78924293,20.12801177,23.84239202,28.58351847,17.8854077,45.26453806,18.72717588,39.86202351,14.10322817,23.57176178,15.10328713,30.82316297,16.11030009,10.27154677,15.35258395,21.35781675,47.7910503,35.29225573,34.34702402,16.06223451
21.72468786,22.86951811,22.42110942,22.70452818,22.58351086,21.79950105,22.61740395,27.21463422,24.33431916,20.85233358,22.35374021,18.29036808,21.82105631,18.69426125,14.96562656,20.86935996,19.44695274,13.78408032,22.37843834,18.1182007,23.41015925,14.33984935,18.293314,16.48412086,13.52968406,16.81991759,13.10604946,11.51495182,12.90431088,10.03034026,9.006509329,9.620366472,8.215665632,12.61690747,21.4448393,15.96399996,8.672321492,15.36239816,15.08805988,18.820321,16.59978036,11.46648326,15.72203939,14.5981006,19.21449689,13.72381064,18.75248944,12.82658592,15.77344614,7.638364302,15.48680267,12.98698583,15.69936356,18.80183584,11.41623701,9.646588316,15.40704897,14.2350078,15.72208479,11.46874333,19.24759772,11.93880779,20.35671979,18.37065634,13.90660015,13.74560388,7.34020359,18.93078436,10.2957227,10.83847151,8.393168494,49.42919195,34.05000564,18.21749772,48.67261151,48.9273245,40.94314577,37.7701291,10.83340096,13.31485358,44.85853992,13.116423,13.24516736,33.06464534,23.7453246,20.12155298,35.32236235,46.96860031,38.5172841,21.27586384,42.97434808,42.24182405,37.36595993,30.80776876,49.72133518,31.12663573,48.81055413,11.82371827,41.28119112,32.15105245,45.81026061
31.20082189,29.67657926,31.00235068,31.72445558,28.28953268,29.10784387,31.10418433,26.94794314,29.59814516,31.28818333,32.7590915,37.73167858,30.08267291,34.14206867,31.37685196,30.80385736,28.47105006,24.68825331,31.85942577,28.97655823,31.0885459,23.78664556,25.87654987,21.78760432,22.60164556,21.71116359,20.90416336,31.57465352,9.52498772,23.82475979,18.8824343,26.56535777,30.95560174,28.7115551,24.01556309,24.84328731,18.59113286,27.08179466,25.52199156,24.22059847,25.77100447,21.62574998,21.30233524,22.75002621,16.76734541,21.12179314,24.12002791,27.79485785,24.96146123,19.21878714,24.62932947,25.15178762,24.52766084,23.4572949,22.47354171,23.78597807,18.72692232,24.16473576,25.0856561,24.32776444,25.06387274,17.4699909,19.05664281,24.84884585,19.49060907,24.57435259,23.27540482,26.95230452,22.87876565,21.18110158,20.57459103,45.78471762,35.14705197,16.90524635,35.49887627,16.50811979,26.64035662,42.12266437,37.20453901,18.11084714,10.87391266,36.30259427,15.36017907,36.31749437,13.02310957,42.10287506,36.5959017,33.71568089,38.47713018,34.61807169,23.63049048,43.63203067,35.67612537,15.39018645,47.86379465,10.96854469,16.56184267,38.15989973,30.66228273,39.66901157,20.46400118
33.44192077,30.69113153,35.21756196,32.5253105,34.88770444,31.97646361,34.69962663,33.17992177,37.60181797,33.99110453,35.22030971,33.40348922,32.04718797,32.62756213,38.36544259,31.37601052,34.65115429,34.52049656,33.19554954,28.57150066,36.73146286,27.67472788,25.95053762,32.18990171,24.13081142,29.38454248,24.57430578,25.78178549,21.53046992,26.49266622,39.20356494,28.88141349,27.69423418,25.03925521,40.34494369,27.7383203,23.34410155,26.16679876,28.71359164,27.77061587,27.93676489,18.35807439,24.32348122,24.00444163,28.93537283,26.07833208,29.36360158,24.22379442,23.20927813,18.35569796,27.57711393,25.65486476,26.40102632,26.44399352,20.7931444,30.10492899,25.54193365,23.12392567,28.86531061,27.98876988,26.87199693,22.64869562,29.67911919,26.12853024,26.18544867,30.26618613,21.77624142,17.76087974,28.78466648,24.93166342,22.55940554,31.1881702,28.17129912,26.04400589,49.44569325,32.07857964,35.43987601,25.3994381,40.3487298,29.95865129,28.74149941,32.18565143,48.32762112,32.43268396,40.00619645,34.47742015,11.8636486,43.52955781,20.61640133,34.98501731,19.38243185,24.57986506,33.58122502,36.71035306,36.49138637,11.97048651,17.40411594,14.16368583,46.94121539,12.29988946,21.66343121
38.47405452,37.38064073,39.3998683,39.33258208,33.95435829,40.11568943,37.23349785,38.85682387,34.92026978,38.27387231,38.74036667,40.03242573,36.58766085,38.25492677,33.82485939,40.5093484,40.74247657,30.93972057,37.82643276,38.49064482,46.58115659,33.10727485,27.77527134,28.86737235,28.87238356,29.05460826,29.9363792,28.19431475,27.28720942,31.64560982,28.15629619,27.23959636,29.93881865,28.04951856,25.63134038,28.28147878,26.77578313,34.7528142,28.28743926,30.54996307,35.37416451,30.10787346,27.1690623,34.88293074,30.61466553,29.9520187,27.68959274,33.16515684,33.24668771,34.68099361,32.21519772,31.31044468,32.1087064,32.88589213,30.39884858,36.87168486,30.05783235,31.39382971,33.25464315,30.99740261,33.70534396,36.49278393,25.34972881,24.11557667,28.87801176,34.48480815,25.72742113,34.28727293,31.08107239,23.97798699,27.08843661,42.83627486,12.6425923,25.06660389,32.86936422,27.58657463,18.54466021,22.19164104,11.05601684,21.68440797,45.94789616,19.58641783,38.63123118,14.01401712,21.8205281,26.85258523,11.16157951,19.10946575,14.49839107,11.82275392,34.3297031,18.36204741,29.50667616,25.11678919,28.65578628,45.51125406,41.04828308,27.66491788,11.10282028,11.12460947,43.96957867
30.5184658,31.23295614,31.13647861,31.55108223,27.10290723,28.96867752,28.94501121,26.28967577,37.31994285,30.37624038,29.81632832,30.81344286,29.02901749,26.96518723,37.1089586,29.88157058,30.56444498,34.2095742,30.2420578,29.8331541,31.36811716,24.25928471,23.21176799,28.88582107,21.37798329,25.82492711,21.14693347,17.78682165,19.68753984,21.40776267,19.09586782,18.94931153,29.43611977,14.62709703,27.55426342,22.19618537,16.55199377,22.45925334,27.14198355,25.37280825,24.54881573,22.2261648,20.51560366,20.5384854,22.66582554,23.53829598,19.75459194,22.09227433,20.06396754,25.73476035,20.99180868,22.22794915,23.52178836,20.05788777,20.57894894,26.49831722,20.26789141,22.9686787,24.8211487,27.42339247,22.28502821,25.12270359,19.5771023,22.30251418,25.74935184,27.5740784,20.76287883,20.12822566,15.99618716,15.51217471,22.58943625,36.45525254,26.75257053,31.86770071,23.11260211,25.90935368,23.28672504,47.6949526,39.17024014,44.64152142,19.09985466,27.40052634,32.57308855,37.64780573,16.33430628,25.77215767,11.53537557,47.2902481,20.06822189,48.60949147,36.42517138,33.84752197,47.91379688,18.06321253,10.98080298,30.68214697,13.15876902,14.1094458,22.45650977,10.35283445,48.17576336
38.57736222,40.36930849,39.08864855,38.46381785,39.7610514,39.44160312,38.35558023,48.30625437,39.208507,40.10287864,36.80326255,39.97943278,40.99162774,38.12230529,41.74270207,39.15294362,41.00887211,32.81716644,38.01154696,41.05877955,37.55261146,32.7438527,32.08030413,32.97499693,29.85048744,31.76553244,30.20306136,27.59230239,29.86054945,29.97121559,33.36702879,28.15830775,26.81078799,31.84495212,33.66937645,31.28107413,31.40097891,33.00368158,31.51124654,32.48770778,34.6541348,30.75476882,27.84071005,26.25195132,30.68417552,30.86131113,37.21523331,26.78305615,27.48631783,23.3742998,35.66967565,34.04517871,31.30782833,29.64958928,23.57450353,29.90058498,32.23480898,30.79275724,32.12337623,34.64843179,30.19877395,27.64989438,32.27284302,25.37737762,30.26368113,39.57382436,31.33583536,29.47325921,27.35635875,27.23435825,27.16664252,37.22543793,16.89118926,23.37381128,29.03649246,49.43827687,36.28356121,37.43010469,25.06186751,36.78692227,33.93437405,12.61046696,36.09794901,39.70175458,29.72640984,43.60755111,43.29305953,49.86007024,41.08510516,44.04354188,26.43340605,25.80530948,12.11630338,38.05001645,25.98296307,17.20706317,10.09202556,20.34691839,43.01376049,31.41578212,43.4914074
22.38070729,21.65345382,22.33390747,21.19275518,24.58750216,20.70930978,22.3196204,22.26187738,18.91420655,21.77371975,21.85383799,26.75503424,22.53936078,21.46702864,15.16589519,20.08589876,22.4153564,27.90222868,23.11490886,25.72765022,17.93910325,18.10908244,16.49545653,26.91262508,13.87394704,15.98973081,13.4055927,5.677943321,12.36116979,14.85126621,11.64743705,17.35208512,15.86703007,14.16909009,13.41281577,19.31965635,14.92196118,12.4807352,18.50495684,14.51242919,16.74662822,11.37749762,16.36257069,17.44514895,13.90617347,16.22143307,16.65656301,21.18499468,15.33578198,11.66201815,15.73879289,17.28450948,16.08277765,11.32762115,17.23995276,19.15076297,12.67621734,13.74691084,16.61580375,17.29352198,12.47248833,8.069792038,9.005652186,15.3231009,14.77845523,19.40473119,15.97383594,5.99022413,15.17952831,12.08771175,13.34791433,12.86282038,37.69836959,37.55408854,31.8436285,26.37300971,45.96212585,19.93229006,36.2348334,45.56266647,27.53571975,39.25055302,44.43128994,29.02823015,20.06731207,18.36877898,28.56779731,27.96663549,35.22438495,48.77474871,28.22491876,23.9614376,27.44588081,31.88550946,15.21488195,47.40407532,24.39983088,21.21447149,43.93094469,38.29786662,37.22261328
