gt,user1,user2,user3,user4,user5,user6,user7,user8,user9,user10,user11,user12,user13,user14,user15,user16,user17,user18,user19,user20,user21,user22,user23,user24,user25,user26,user27,user28,user29,user30,user31,user32,user33,user34,user35,user36,user37,user38,user39,user40,user41,user42,user43,user44,user45,user46,user47,user48,user49,user50,user51,user52,user53,user54,user55,user56,user57,user58,user59,user60,user61,user62,user63,user64,user65,user66,user67,user68,user69,user70,user71,user72,user73,user74,user75,user76,user77,user78,user79,user80,user81,user82,user83,user84,user85,user86,user87,user88,user89,user90,user91,user92,user93,user94,user95,user96,user97,user98,user99,user100
37.88322438,38.62393888,38.154233,38.11063717,35.25596783,33.81873445,34.90098425,37.55642061,27.41219587,37.7327916,30.65305485,40.08730208,36.93844324,37.88333153,41.23385533,37.88216817,37.03240647,36.90640741,37.48924364,39.53443469,37.94106455,36.72032731,38.59757017,36.66121994,42.60098396,32.62025072,33.96238461,37.58200896,38.69845866,41.12096636,36.22594969,35.59356427,43.81542077,38.28960321,39.32811343,37.75275681,34.53223322,40.12533545,46.55048248,37.84055555,36.79241061,25.99699786,30.02618709,30.5451833,31.43974765,30.61021022,35.81744392,34.16471545,30.58945921,31.81051239,25.90000722,24.38768275,22.61056244,33.65607877,31.73426596,28.38278784,29.63588272,30.30552467,26.18062043,29.6588366,31.08574961,30.13438153,29.46258224,30.67637283,29.89466414,30.06930025,29.74070714,30.83015182,34.8996149,32.52725196,31.09459034,38.35876723,40.49149017,33.25072915,33.33517296,23.7680082,31.74098575,49.18573528,29.13428306,20.33866753,45.93545819,35.08161971,26.90905934,47.2063793,33.17603111,18.19584202,39.02147517,40.52011115,31.70204739,15.81903343,37.81995341,44.35051905,30.214672,27.44376189,12.52600594,20.51445471,21.6976243,16.94058818,13.56181815,27.93631578,44.84821801
24.98003024,23.43465607,26.51516773,25.61014115,29.66264005,27.36463415,20.6559236,26.563851,25.20687382,25.86535979,26.61311266,21.16920962,25.77458471,23.68167544,21.31978436,33.84484269,25.4851354,26.06059351,24.2828874,25.1278369,25.01031597,24.41374779,26.15356141,24.10259789,23.78960399,18.6531824,25.59599723,25.41426896,28.83675991,23.08136857,27.47662936,24.49668845,21.66071741,24.0015598,32.33959846,25.28680489,25.92013649,30.8178912,27.20420631,25.01426851,24.66112584,19.02094919,17.85464567,18.71881631,17.41102296,19.73887527,21.55590521,19.88771326,21.93266731,22.10291982,20.97281269,9.444735291,19.00459456,16.71139023,15.81471105,15.88245123,17.66265834,19.07896576,16.10305286,11.30184801,16.36413216,16.21721556,19.77746057,20.75666463,16.71297403,16.55288487,14.91792661,17.13531216,16.72915716,16.18329688,23.80744205,22.51015845,37.98769854,16.66408505,38.4501309,18.91600959,16.11871007,23.91063276,22.55967441,46.41181423,34.67268552,13.4064739,46.87532911,11.43924151,38.5659528,24.21059559,28.16377036,18.20446096,41.22346394,26.10786198,49.9459901,27.10386094,24.39883637,16.35226129,11.4672103,41.28027575,34.99955004,18.87753948,11.81145619,22.44894667,37.50044279
23.71519142,27.11840033,24.81528081,21.21424423,25.56491796,22.2051908,29.0834468,24.05436456,12.31036671,23.3736415,20.76659047,21.99832412,23.46789312,23.27642204,26.12266354,29.08001127,21.15692609,22.51844534,24.50609698,23.55124262,19.36364352,25.67191112,23.61397056,24.84237544,17.54090226,19.12773597,20.37494231,22.98357335,30.56170346,19.35083378,28.92381488,22.98302991,25.37112877,22.64657186,23.55352735,23.4364666,24.34533587,25.36584112,27.16494665,22.28006293,25.95867217,15.75945861,9.563603675,17.28449076,16.53637796,15.75259883,14.53342545,6.756007264,12.81005999,15.14230031,19.91568348,10.47705173,16.01859867,11.50935941,22.42582824,14.44713826,11.85398742,18.86869708,20.34465791,15.47568262,14.59594679,15.4036211,19.03713493,14.59770588,14.98687312,17.3430843,10.23185772,15.84080286,16.69556704,17.83615692,10.2825452,44.74471416,17.85196274,33.53305996,18.59698008,11.24670516,20.34918296,23.16291384,17.96407902,48.03173117,24.13239065,21.89125877,24.28020243,43.33616359,45.12728144,23.65786627,41.4282994,25.82444825,27.77985346,16.29187685,41.87970765,22.08563955,46.58469428,12.59861166,35.21583103,47.95852431,11.21085766,26.57528329,48.21890235,48.24769071,38.56553658
23.55117271,21.3265894,25.80852162,30.22709409,16.07821152,21.92387037,21.7267146,20.5188498,28.10369088,23.87195905,20.17959217,24.30628547,24.8302313,23.69730619,29.81233538,28.24453034,19.87365921,24.57786937,23.71130005,23.05240364,22.70626102,28.6981363,23.13658782,23.67889327,18.4851071,22.37643678,23.36505038,22.02484376,22.1546241,21.65814801,19.86618368,23.28981577,20.31228811,22.88255401,24.27907385,16.69804699,20.77027527,24.3227854,26.48554752,22.48167386,25.28307529,13.25097536,11.13647231,16.29376582,15.44865743,17.59543284,9.622508731,10.68529287,14.18158856,18.37451502,14.60549114,10.12955648,11.7759004,12.40426282,20.88505855,15.21236199,8.224138099,14.68083251,17.49703248,16.24613647,15.23551372,14.94696878,19.7056658,14.75603943,12.38715036,16.83576099,24.29584654,15.72620723,15.86203062,14.75222972,11.29454896,10.93391836,45.93207817,12.57905301,42.49897303,21.98901919,39.58858036,23.36662231,28.44090419,46.06029175,44.05031744,16.75464443,45.73289601,24.67896235,21.402208,35.38765988,47.05250381,11.63379668,13.32385809,33.32869027,44.38321782,36.92636558,42.48527734,32.22465614,34.84618025,25.56059404,38.02387543,15.02541027,19.65170983,31.50675162,38.22541195
29.09411091,31.19950393,28.32640392,36.0473247,28.54477826,26.00018573,26.59252336,29.68975385,29.01640115,31.86087777,25.99506147,30.22169534,30.35188983,29.72307453,28.88081781,31.46989042,35.23535413,28.14624627,29.59358505,29.86560631,23.90916148,29.7398277,29.3625239,30.36513962,33.79008466,25.09805661,29.66499276,30.59727791,34.48422694,27.12238403,33.55048301,29.1566933,28.16218807,30.00759278,34.39311239,25.99133916,28.0113544,22.84507737,26.48060491,30.22450229,29.34505788,17.49755893,25.96071526,20.79316763,21.85212157,22.9472425,21.0513728,18.69465842,27.74283713,21.82078894,23.63565747,17.1985395,18.50213681,22.90472577,23.52838097,20.39150275,22.2508817,24.14004849,21.36742427,15.96349044,21.07702589,22.17731004,22.96466276,23.98962042,21.30854391,21.19367911,21.66247202,21.48769368,21.57082125,24.26830757,15.00703217,37.74411578,35.66926557,21.10656708,44.8272217,12.33754066,44.88523473,21.11953164,11.29022001,21.24710762,24.20324935,36.90326208,14.07045297,32.17188791,13.4693758,26.29103109,46.76738444,40.44838699,10.98068866,11.84784468,27.27602982,26.76305124,42.56372261,15.02056429,23.93107246,25.61800207,30.30885314,49.4222915,28.93620082,25.17523087,28.53307056
38.47234885,42.69817234,39.41491415,41.06658316,41.11442731,42.32939787,34.89992742,40.34809784,39.6906564,40.06888704,38.83685882,37.36541328,37.90828242,38.99848551,39.967134,40.31023374,40.87399552,37.54300537,39.63392248,38.89318349,43.00185742,41.54899175,38.6154406,39.86019922,36.96803203,37.64531209,37.83924157,37.46607221,39.59082403,42.03174093,30.86085328,37.59605651,42.93576415,37.70559694,32.63929871,40.5933368,35.24163677,45.20465639,42.08473891,37.9638337,39.75601234,29.2036732,34.96532008,30.44216713,30.24719912,33.7016185,33.72464073,30.21536485,31.91090886,33.71054446,35.54220508,28.25538887,31.2417224,31.33301887,31.74529093,29.64773702,29.9256801,29.56575516,31.06009053,27.82455935,29.83024644,29.71120868,31.48929259,35.50272573,31.10716771,28.97882668,26.78101651,31.09447552,28.92438991,35.34511246,33.26027842,12.21538078,26.55653694,25.85800456,28.01505221,44.57145909,21.61090155,24.83822818,38.55974423,34.21865392,38.20628506,25.3137178,36.53812369,36.18630341,39.40704435,38.89257436,45.0197902,34.90128869,14.54553921,21.82653075,23.9527731,40.48496392,23.9187088,36.07518538,21.79588374,45.83178272,34.96948876,17.77679713,24.68927415,37.21791256,21.3744163
39.13756428,37.6754402,39.02829696,46.8718098,34.71236133,42.83572269,39.57346041,42.53339202,35.76335592,41.17194481,45.76905321,39.65685165,38.41432886,39.86768088,36.99486979,36.11331158,40.09048199,39.63570218,38.76718845,38.80354576,34.71713988,40.55750453,39.42098645,38.52379407,41.03480259,38.28461689,36.3478525,35.89567859,35.01046627,37.13823648,37.47779949,38.38117612,39.16510358,40.73759678,38.36856791,42.1459856,39.18042491,33.41482109,42.67466516,40.62268383,38.58503762,22.13227238,39.35276068,33.52867338,30.85673457,34.39979918,28.00905632,25.9396018,26.2954539,33.09130199,32.67349343,28.29990638,30.09114351,28.53422718,36.91287451,30.05181318,37.52877861,32.62816902,31.82407506,33.25705141,30.6725448,30.00633872,33.44142657,31.29641288,30.40242355,31.93783543,28.80022609,31.15491123,30.5489471,38.61920683,33.34592897,12.07084626,10.43179657,41.6930856,23.83972305,33.01478045,13.46453346,10.66065229,28.27055204,37.08162186,33.45267142,45.89285482,34.93142392,38.24354724,10.50191365,28.07511408,49.44224487,15.89406346,19.32642179,44.59963141,14.08844463,14.24500163,29.01932238,48.05357221,28.03539815,34.48455588,45.99030291,38.5322719,29.81889597,22.34103237,38.72398997
22.08834881,18.82721222,21.4826243,13.8093286,16.10361695,23.53915638,29.71926446,18.51976197,19.87922857,23.04470814,19.54585967,16.2580024,23.45161338,20.97329633,14.12304515,20.92919717,29.90940634,21.70118173,22.11865127,22.83739273,22.82298769,24.55370925,26.10578911,20.7115496,11.64461002,26.89175872,19.2794398,23.96155035,21.89945503,24.83396768,26.01015839,21.77164294,23.19715038,21.35704767,32.41077145,21.50883221,22.40140198,22.03658875,24.72902603,21.36738008,24.50944333,16.22033189,11.07430014,15.22239268,12.13576649,14.23098823,14.90981012,11.83501425,13.81910804,14.73272327,11.01298692,14.47445138,17.85750446,15.34296763,14.61628462,12.85159556,12.4527152,14.64595762,11.26915083,13.06830452,13.4073284,13.68687263,18.95734284,18.79212241,14.47209311,15.62209096,14.55090938,14.72790807,13.45465908,10.80484618,18.66541738,31.66651192,37.77104767,30.15455105,31.14095802,41.25610544,36.48369255,31.53329268,23.04438498,17.13408409,25.94560291,48.81375313,42.06899698,44.44622997,21.15477148,28.13942408,23.91833905,38.42122083,10.04303004,45.09874858,44.87167571,37.91107465,28.78368325,34.69752378,20.59507,47.93628045,16.6083164,48.41198659,12.19311941,47.65902049,46.73879877
28.48697606,29.15137927,30.33975137,33.10749118,29.79650162,31.56042188,21.12460707,27.93088853,31.6789489,26.0972675,31.354491,31.76803724,29.30077572,28.63531408,33.32748545,33.43680835,25.3045366,28.62385793,29.1859466,29.81929516,24.63709432,27.09136399,30.61863623,29.06490006,32.92253375,32.63375692,25.43162894,26.78240881,27.63100275,23.18511687,27.79370393,29.17377571,29.00452498,27.88178278,25.2826521,30.51622574,26.65105915,34.29958056,30.15388199,30.42387026,27.59596603,23.48367968,21.3359662,22.28523453,18.12966854,23.24150758,20.969211,14.91043852,13.38440585,25.7682496,20.94396687,17.20545738,20.17340421,19.85624807,22.66893156,20.27814554,22.89839829,20.58708739,18.36091097,21.94418676,19.60491785,21.40836514,21.35028229,18.8984364,19.01746327,21.77994755,23.09730062,20.42898867,15.38245359,15.28874612,21.73649454,27.86128738,19.15556913,29.51846265,18.91517307,19.47616648,14.14189492,22.59794299,13.16782077,22.56925494,32.9766495,45.07195092,33.09504442,27.83730001,40.52238667,46.30526258,41.52788895,40.26405263,15.82338764,18.33210542,18.76973662,34.49829924,38.53319848,43.0304685,15.25188629,39.46341285,39.56128001,48.78075956,28.65515879,47.9922417,49.82348152
35.3543741,33.68025282,35.58538578,36.00068476,43.72418695,36.19131735,35.02856783,35.02893292,38.24324256,36.31916328,33.11458037,30.63987944,35.58811119,35.75203017,36.95656118,34.65909755,30.40001933,36.65711884,34.8991406,34.92555238,37.13444048,33.73881044,35.12223613,36.97824646,37.58298315,33.18283288,31.83435501,33.36285667,32.42254413,34.26403485,38.94046782,35.40990551,39.15862047,37.31306374,24.28644154,39.48686724,33.58764685,39.92536163,34.17252879,34.91231456,35.82850654,24.65530784,27.44372809,28.15915898,31.30500331,27.7588164,28.21104212,28.98965353,23.86804284,29.19704255,28.74418453,23.18265438,23.93405191,29.59915627,28.28124579,26.07659146,33.62484772,23.58656315,27.86898548,28.60994379,26.57248641,27.43191875,27.89787683,29.93656183,24.99119512,27.38697533,22.65787531,26.75928965,25.62414403,32.94686547,30.83244256,40.12892136,29.24906102,23.25339357,24.56471803,35.55878347,18.53591847,15.37953633,31.58735099,48.98677991,27.87443896,18.21424364,13.36184664,17.10502197,36.34105633,12.21745008,48.88734509,19.58549617,46.89951478,48.36324557,47.54438377,42.34441458,44.0629719,40.50972664,23.05209589,19.16303984,46.35579388,34.38104954,48.4382104,47.36870102,42.48595133
27.16590148,26.53584037,30.69891761,30.41470734,27.43975969,25.49654163,30.40005448,26.3718895,35.09356514,28.92001523,31.52777072,24.24083484,27.25392562,28.0789798,34.22744351,26.57790504,36.06784318,26.71752302,26.01175958,25.89681971,25.44014939,25.37242876,26.4750227,24.5327873,26.33175582,29.23884592,27.32302515,22.94104089,29.30926794,26.8361276,30.58971474,26.42206154,22.20306177,26.52928576,28.10314811,29.60506903,30.31250627,31.600126,28.13791659,28.53396691,27.57545673,13.80576979,24.54839148,21.20338311,22.05877098,20.79628914,24.60615502,16.13593729,21.20062379,21.67777667,11.89901189,14.88123631,23.01537968,17.0503009,14.9936867,18.83291709,16.66345487,21.13204154,23.93856883,24.29598288,19.95064005,19.27023399,20.58598309,22.16112215,17.86557247,20.97048483,15.96424771,20.05334111,19.75652334,15.69923761,18.44717622,24.85273965,40.62284484,17.01626265,48.17363683,19.51290649,27.47392365,28.24056269,21.00141313,43.96490207,49.9879651,40.56931037,46.35364132,40.01349386,20.26391913,41.16124799,40.24494093,37.00781396,47.7876096,48.00311008,12.98214894,47.30281079,40.53560973,48.41881341,34.61648051,19.7691821,46.01394003,10.69428197,40.79700873,23.65794566,18.05160519
31.79161152,31.55493752,27.82340037,33.64210312,27.51683283,35.58523155,33.09097775,31.08317345,26.14491027,35.76324184,29.16709392,34.22301631,31.30773483,31.47626937,33.69313842,37.13327913,27.95903372,30.37382806,31.94317842,32.03988856,28.69456168,33.91469997,31.51454329,31.85300304,36.97020954,33.98592696,33.6869079,33.24721141,33.95749468,32.96757183,31.36395907,31.13544277,30.39143355,32.61539051,30.07298777,31.00004793,28.04334193,32.30287498,39.3275987,31.72818848,32.03237482,23.60023064,25.33053734,25.58277006,26.85252299,25.66887354,22.98358743,18.47222198,27.67475651,25.67002946,22.9854568,19.8438686,19.52912708,18.85594156,23.50836249,21.92980103,14.36159289,26.0295956,18.49000653,23.45682018,25.52349091,24.01922531,28.99486802,27.82206757,23.16734275,24.20296274,26.65412448,24.43517123,23.02228727,20.57679224,28.65926835,10.42062422,12.90404189,48.23727179,30.88076553,40.88230773,27.25962356,41.17617193,13.94433499,26.57575558,34.59658679,37.82789183,25.99621412,20.9028418,31.20581856,42.37994491,19.23924843,48.69677849,14.47160609,18.36273064,10.44618787,46.87079187,41.55291359,29.73238953,13.75106853,37.34539304,16.1741986,15.83482452,14.28081328,28.49326999,40.78365532
